id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
7751,abhidā,,,,,,
11283,ācarita,,,,,,
3053,adhamma 1,,,,,,
9899,asma,,,,,,
5194,anusaññātuṃ,anusaññātuṃ,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade <b>anusaññātuṃ</b>.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
2262,atiyātuṃ,atiyātuṃ,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti <b>atiyātuṃ</b> vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
33673,dubbala 1,dubbalā,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye <b>dubbalā</b> honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
27872,janapada,janapade,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā <b>janapade</b> anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
37941,niyyātuṃ,niyyātuṃ,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā <b>niyyātuṃ</b> vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
39364,paccantima,paccantime,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā <b>paccantime</b> vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
47717,phāsu 1,phāsu,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño <b>phāsu</b> hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
53841,yasmiṃ 1,yasmiṃ,AN2.40,,"<b>yasmiṃ</b>, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
77762,yasmiṃ tasmiṃ,yasmiṃ,AN2.40,,"<b>yasmiṃ</b>, bhikkhave, samaye rājāno balavanto honti, corā <b>tasmiṃ</b> samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts.",
51705,mahācora,mahācoro,AN3.51,yes,"idha, bhikkhave, <b>mahācoro</b> rājānaṃ vā rājamahāmattānaṃ vā nissito hoti.","Here, monks, a master thief is dependent on kings or the royal ministers.",
51872,mahāmatta,rājamahāmattānaṃ,AN3.51,yes,"idha, bhikkhave, mahācoro rājānaṃ vā rāja<b>mahāmattānaṃ</b> vā nissito hoti.","Here, monks, a master thief is dependent on kings or the royal ministers.",
38340,nissita 1,nissito,AN3.51,yes,"idha, bhikkhave, mahācoro rājānaṃ vā rājamahāmattānaṃ vā <b>nissito</b> hoti.","Here, monks, a master thief is dependent on kings or the royal ministers.",
54927,rājamahāmatta,rājamahāmattānaṃ,AN3.51,yes,"idha, bhikkhave, mahācoro rājānaṃ vā <b>rājamahāmattānaṃ</b> vā nissito hoti.","Here, monks, a master thief is dependent on kings or the royal ministers.",
8576,amuka,,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo <b>amukasmiñ</b>'ca <b>amukasmiñ</b>'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
26295,cari 1.1,cariṃsu,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese <b>cariṃsu</b>""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
73798,gāvo 2,gāvo,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ <b>gāvo</b> niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
25342,gopālaka,gopālako,AN3.71,yes,"<b>gopālako</b> sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
37945,niyyātetvā 1,niyyātetvā,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ gāvo <b>niyyātetvā</b> iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
42213,padesa 1,padese,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca <b>padese</b> cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
45847,pālaka 1,,AN3.71,yes,"go<b>pālako</b> sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
62361,sāmika 1,sāmikānaṃ,AN3.71,yes,"gopālako sāyanhasamaye <b>sāmikānaṃ</b> gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
62402,sāyanha,,AN3.71,yes,"gopālako <b>sāyanha</b>samaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
62404,sāyanhasamaya,sāyanhasamaye,AN3.71,yes,"gopālako <b>sāyanhasamaye</b> sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”",
25112,gunnaṃ 1,gunnaṃ,AN3.83,,"tassa na tādiso vaṇṇo hoti seyyathā'pi <b>gunnaṃ</b>, na tādiso saro hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.","His colour is not like that of the cows, his sound is not like that of the cows, his footprint is not like that of the cows.",
42060,pada 09,padaṃ,AN3.83,,"tassa na tādiso vaṇṇo hoti seyyathā'pi gunnaṃ, na tādiso saro hoti seyyathā'pi gunnaṃ, na tādisaṃ <b>padaṃ</b> hoti seyyathā'pi gunnaṃ.","His colour is not like that of the cows, his sound is not like that of the cows, his footprint is not like that of the cows.",
60989,sara 2.1,saro,AN3.83,,"tassa na tādiso vaṇṇo hoti seyyathā'pi gunnaṃ, na tādiso <b>saro</b> hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.","His colour is not like that of the cows, his sound is not like that of the cows, his footprint is not like that of the cows.",
65896,vaṇṇa 1.03,vaṇṇo,AN3.83,,"tassa na tādiso <b>vaṇṇo</b> hoti seyyathā'pi gunnaṃ, na tādiso saro hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.","His colour is not like that of the cows, his sound is not like that of the cows, his footprint is not like that of the cows.",
3554,anattani,anattani,AN4.49,,"<b>anattani</b>, bhikkhave, attāti saññāvipallāso cittavipallāso diṭṭhivipallāso.","""In regard to what is not (a) self, ""(This is) self"". (is) the distortion of perception, the distortion of thought, the distortion of view.",
26660,cittavipallāsa,cittavipallāso,AN4.49,,"anattani, bhikkhave, attāti saññāvipallāso <b>cittavipallāso</b> diṭṭhivipallāso.","""In regard to what is not (a) self, ""(This is) self"". (is) the distortion of perception, the distortion of thought, the distortion of view.",
32555,diṭṭhivipallāso,diṭṭhivipallāso,AN4.49,,"anattani, bhikkhave, attāti saññāvipallāso cittavipallāso <b>diṭṭhivipallāso</b>.","""In regard to what is not (a) self, ""(This is) self"". (is) the distortion of perception, the distortion of thought, the distortion of view.",
57453,saññāvipallāsa,saññāvipallāso,AN4.49,,"anattani, bhikkhave, attāti <b>saññāvipallāso</b> cittavipallāso diṭṭhivipallāso.","""In regard to what is not (a) self, ""(This is) self"". (is) the distortion of perception, the distortion of thought, the distortion of view.",
68372,vipallāsa 1,vipallāso,AN4.49,,"anattani, bhikkhave, attāti saññā<b>vipallāso</b> cittavipallāso diṭṭhivipallāso.","""In regard to what is not (a) self, ""(This is) self"". (is) the distortion of perception, the distortion of thought, the distortion of view.",
32,akata 1,,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā <b>akata</b>pubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
54,akatapubba,akatapubbaṃ,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā <b>akatapubbaṃ</b>, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
1854,aṭṭhi 2.1,aṭṭhiṃ,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ <b>aṭṭhiṃ</b> katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
1895,aṭṭhiṃ katvā,aṭṭhiṃ katvā,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ <b>aṭṭhiṃ katvā</b> manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
31974,damma 1.1,,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthi<b>damma</b>sārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
17968,enaṃ,enaṃ,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam<b>enaṃ</b> hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
70903,hatthidamma,,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ <b>hatthidamma</b>sārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
70904,hatthidammasārathi,hatthidammasārathi,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ <b>hatthidammasārathi</b> kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
21301,kāraṇa 1,kāraṇaṃ,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi <b>kāraṇaṃ</b> kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
21382,kāreti 1,kāreti,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ <b>kāreti</b>, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
19637,katapubba,katapubbaṃ,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā <b>katapubbaṃ</b> yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
19789,katvā 2,katvā,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ <b>katvā</b> manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
51113,manasi katvā,manasi katvā,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā <b>manasi katvā</b> sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
36029,nāga 3,nāgo,AN5.140,yes,"idha, bhikkhave, rañño <b>nāgo</b> yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
19136,ohita 3,,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā <b>ohita</b>soto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
19138,ohitasota,ohitasoto,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā <b>ohitasoto</b> suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
46819,pubba 1.1,,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā kata<b>pubbaṃ</b> yadi vā akata<b>pubbaṃ</b>, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
54851,rāja 1,rañño,AN5.140,yes,"idha, bhikkhave, <b>rañño</b> nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
59416,samannāharitvā,samannāharitvā,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā <b>samannāharitvā</b> ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
62470,sārathi 2,,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidamma<b>sārathi</b> kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
65199,sota 2.1,,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohita<b>soto</b> suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
53746,yadi vā,yadi vā,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, <b>yadi vā</b> katapubbaṃ <b>yadi vā</b> akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear.",
1344,ajjhāruha,ajjhāruho,AN5.51,,"byāpādo, bhikkhave, āvaraṇo nīvaraṇo cetaso <b>ajjhāruho</b> paññāya dubbalīkaraṇo.","Monks, ill will is an obstruction, a hindrance of the mind, which overwhelms and weakens understanding.",
12998,āvaraṇa 1,āvaraṇo,AN5.51,,"byāpādo, bhikkhave, <b>āvaraṇo</b> nīvaraṇo cetaso ajjhāruho paññāya dubbalīkaraṇo.","Monks, ill will is an obstruction, a hindrance of the mind, which overwhelms and weakens understanding.",
33690,dubbalī,dubbalā,AN5.51,,"byāpādo, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya <b>dubbalī</b>karaṇo.","Monks, ill will is an obstruction, a hindrance of the mind, which overwhelms and weakens understanding.",
33691,dubbalīkaraṇa,dubbalīkaraṇo,AN5.51,,"byāpādo, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya <b>dubbalīkaraṇo</b>.","Monks, ill will is an obstruction, a hindrance of the mind, which overwhelms and weakens understanding.",
20450,karaṇa 1,,AN5.51,,"byāpādo, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya dubbalī<b>karaṇo</b>.","Monks, ill will is an obstruction, a hindrance of the mind, which overwhelms and weakens understanding.",
4884,anupekkhita,,AN8.2,,tathārūpāssa dhammā bahussutā honti dhātā vacasā paricitā manas<b>ānupekkhitā</b> diṭṭhiyā suppaṭividdhā.,"Teachings of such quality are well-learned by him, remembered, verbally practised, mentally reflected upon, and thoroughly understood by view.",
48208,bahussutā 1,bahussutā,AN8.2,,tathārūpāssa dhammā <b>bahussutā</b> honti dhātā vacasā paricitā manasānupekkhitā diṭṭhiyā suppaṭividdhā.,"Teachings of such quality are well-learned by him, remembered, verbally practised, mentally reflected upon, and thoroughly understood by view.",
35031,dhāta 1.1,dhātā,AN8.2,,tathārūpāssa dhammā bahussutā honti <b>dhātā</b> vacasā paricitā manasānupekkhitā diṭṭhiyā suppaṭividdhā.,"Teachings of such quality are well-learned by him, remembered, verbally practised, mentally reflected upon, and thoroughly understood by view.",
51111,manasānupekkhita,manasānupekkhitā,AN8.2,,tathārūpāssa dhammā bahussutā honti dhātā vacasā paricitā <b>manasānupekkhitā</b> diṭṭhiyā suppaṭividdhā.,"Teachings of such quality are well-learned by him, remembered, verbally practised, mentally reflected upon, and thoroughly understood by view.",
