id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
42783,payatapāṇi,payatapāṇi,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo <b>payatapāṇi</b> vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
45383,pāṇi 1,,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payata<b>pāṇi</b> vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
70642,vossagga 1,,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi <b>vossagga</b>rato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
70645,vossaggarata,vossaggarato,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi <b>vossaggarato</b> yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
54511,rata,,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossagga<b>rato</b> yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
53910,yāca,,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato <b>yāca</b>yogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
53921,yācayoga,yācayogo,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato <b>yācayogo</b> dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
32270,dānasaṃvibhāgarata,dānasaṃvibhāgarato,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo <b>dānasaṃvibhāgarato</b>. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
61958,saṃvibhāga,,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo dāna<b>saṃvibhāga</b>rato. ayaṃ vuccati, gahapati, cāgasampadā.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
26375,cāgasampadā,cāgasampadā,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, <b>cāgasampadā</b>.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
60267,sampadā 1.1,,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāga<b>sampadā</b>.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity.",
69719,vihita 1,vihitaṃ,AN5.23,,"so sace ākaṅkhati, aneka<b>vihitaṃ</b> iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
13646,iddhi 1,,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ <b>iddhi</b>vidhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
13679,iddhividhā,iddhividhaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ <b>iddhividhaṃ</b> paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
68032,vidhā 3,,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhi<b>vidhaṃ</b> paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
39345,paccanubhavati,paccanubhaveyyaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ <b>paccanubhaveyyaṃ</b>, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
71384,hutvā 1,hutvā,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi <b>hutvā</b> bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
48142,bahudhā,bahudhā,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā <b>bahudhā</b> assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
13108,āvibhāva,āvibhāvaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, <b>āvibhāvaṃ</b> tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
30778,tiro,,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ <b>tiro</b>bhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
30800,tirobhāva,tirobhāvaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ <b>tirobhāvaṃ</b>","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”",
13707,idhāvuso,idh'āvuso,AN6.46,,"<b>idh'āvuso</b>, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
34834,dhammayoga,dhammayogā,AN6.46,,"idh'āvuso, <b>dhammayogā</b> bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
28829,jhāyī 1,jhāyino,AN6.46,,"idh'āvuso, dhammayogā bhikkhū <b>jhāyī</b> bhikkhū apasādenti, ime pana <b>jhāyino</b>'mhā, <b>jhāyino</b>'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
6518,apasādeti,apasādenti,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū <b>apasādenti</b>, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
28830,jhāyī 2,jhāyino,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana <b>jhāyino</b>'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
8693,amhā 1.1,amhā,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'<b>amhā</b>, jhāyino'<b>amhā</b>'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
39746,pajjhāyati,pajjhāyanti,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti <b>pajjhāyanti</b> nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
37085,nijjhāyati 1,nijjhāyanti,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti <b>nijjhāyanti</b> avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
10223,avajjhāyati,avajjhāyanti,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti <b>avajjhāyanti</b>.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”",
54495,rañño 2,rañño,AN7.67,yes,"seyyathā'pi <b>rañño</b> paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
35405,nagara 1,nagare,AN7.67,yes,"seyyathā'pi rañño paccantime <b>nagare</b> anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
4713,anupariyāya 1,,AN7.67,yes,"seyyathā'pi rañño paccantime nagare <b>anupariyāya</b>patho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
4717,anupariyāyapatha,anupariyāyapatho,AN7.67,yes,"seyyathā'pi rañño paccantime nagare <b>anupariyāyapatho</b> hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
41988,patha 1,,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāya<b>patho</b> hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
14271,ucca 1,,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti <b>ucco</b> c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
67913,vitthata,vitthato,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva <b>vitthato</b> ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
18112,evamevaṃ,evaṃ,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, <b>evam'evaṃ</b> kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
18555,ottappati 1,ottappati,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, <b>ottappati</b> kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
21168,kāyaduccarita,kāyaduccaritena,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati <b>kāyaduccaritena</b> vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
65611,vacī 1,,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena <b>vacī</b>duccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
65619,vacīduccarita,vacīduccaritena,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena <b>vacīduccaritena</b> manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
51249,manoduccarita,manoduccaritena,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena <b>manoduccaritena</b>","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct.",
32985,dukkhaṃ,dukkhaṃ,DHP191,,"(passati) <b>dukkhaṃ</b> dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ, ariyañ'c'aṭṭh'aṅgikaṃ maggaṃ, dukkh'ūpasamagāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
32954,dukkhasamuppāda,dukkhasamuppādaṃ,DHP191,,"(passati) dukkhaṃ <b>dukkhasamuppādaṃ</b>, dukkhassa ca atikkamaṃ, ariyañ'c'aṭṭh'aṅgikaṃ maggaṃ, dukkh'ūpasamagāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
60101,samuppāda 1,samuppādaṃ,DHP191,,"(passati) dukkhaṃ dukkha<b>samuppādaṃ</b>, dukkhassa ca atikkamaṃ, ariyañ'c'aṭṭh'aṅgikaṃ maggaṃ, dukkh'ūpasamagāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
2065,atikkama 1,atikkamaṃ,DHP191,,"(passati) dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca <b>atikkamaṃ</b>, ariyañ'c'aṭṭh'aṅgikaṃ maggaṃ, dukkh'ūpasamagāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
8987,ariyañcaṭṭhaṅgikaṃ,ariyañ'c'aṭṭh'aṅgikaṃ,DHP191,,"(passati) dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ, <b>ariyañ'c'aṭṭh'aṅgikaṃ</b> maggaṃ, dukkh'ūpasamagāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
808,aṅgika,aṅgikaṃ,DHP191,,"(passati) dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ, ariyañ'c'aṭṭh'<b>aṅgikaṃ</b> maggaṃ, dukkh'ūpasamagāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
33018,dukkhūpasama,,DHP191,,"(passati) dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ, ariyañ'c'aṭṭh'aṅgikaṃ maggaṃ, <b>dukkh'ūpasama</b>gāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
33019,dukkhūpasamagāmī,dukkh'ūpasamagāminaṃ,DHP191,,"(passati) dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ, ariyañ'c'aṭṭh'aṅgikaṃ maggaṃ, <b>dukkh'ūpasamagāminaṃ</b>.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering.",
58909,sabbaphāliphulla,sabbaphāliphullā,DN16.27,,"<b>sabbaphāliphullā</b> kho, ānanda, yamakasālā akālapupphehi. te tathāgatassa sarīraṃ okiranti ajjhokiranti abhippakiranti tathāgatassa pūjāya.","Ananda, this pair of Sal tress is in full blossom with out of season flowers. They rain down, scatter down, completely cover the body of the Tathagata, in worship of the Tathagata.",
