id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
45061,paharati,pahareyya,DHP389,yes,"na brāhmaṇassa <b>pahareyya</b>, n'āssa muñcetha brāhmaṇo, dhī brāhmaṇassa hantāraṃ, tato dhī y'assa muñcati.","One should not strike a brahmin, (but) a brahmin should not get angry with that one (who hits him); woe on the striker of a brahmin! More woe on him, whoever gets angry with one (who hits him)!",
12433,ārā 2.1,,DHP407,yes,"yassa rāgo ca doso ca, māno makkho ca pātito, sāsapo'r'iva <b>ār</b>'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
12355,āragga,ār'aggā,DHP407,yes,"yassa rāgo ca doso ca, māno makkho ca pātito, sāsapo'r'iva <b>ār'aggā</b>, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
561,agga 1.3,,DHP407,yes,"yassa rāgo ca doso ca, māno makkho ca pātito, sāsapo'r'iva ār'<b>aggā</b>, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
13932,iva,,DHP407,yes,"yassa rāgo ca doso ca, māno makkho ca pātito, sāsapo'r'<b>iva</b> ār'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
53845,yassa 1,,DHP407,yes,"<b>yassa</b> rāgo ca doso ca, māno makkho ca pātito, sāsapo'r'iva ār'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
50459,makkha 1,makkho,DHP407,yes,"yassa rāgo ca doso ca, māno <b>makkho</b> ca pātito, sāsapo'r'iva ār'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
45426,pātita,pātito,DHP407,yes,"yassa rāgo ca doso ca, māno makkho ca <b>pātito</b>, sāsapo'r'iva ār'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
62619,sāsapa,sāsapo,DHP407,yes,"yassa rāgo ca doso ca, māno makkho ca pātito, <b>sāsapo</b>'r'iva ār'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
30024,tamahaṃ,tam'ahaṃ,DHP407,yes,"yassa rāgo ca doso ca, māno makkho ca pātito, sāsapo'r'iva ār'aggā, <b>tam'ahaṃ</b> brūmi brāhmaṇaṃ.","[One] for whom desire and ill-will, conceit and denigrating are dropped (caused to fall), like a mustard seed from the tip of a needle - that one I call a brahmin.",
2500,attano 1,,DHP62,,"puttā matthi dhanammatthi. iti bālo vihaññati. attā hi <b>attano</b> natthi, kuto puttā kuto dhanaṃ.","A fool suffers hardship, [thinking], 'I have sons, I have wealth'; He even does not own himself, let alone sons, let alone wealth.",
22297,kuto 3,kuto,DHP62,,"puttā matthi dhanammatthi. iti bālo vihaññati. attā hi attano natthi, <b>kuto</b> puttā kuto dhanaṃ.","A fool suffers hardship, [thinking], 'I have sons, I have wealth'; He even does not own himself, let alone sons, let alone wealth.",
50993,matthi 1,matthi,DHP62,,puttā <b>matthi</b> dhanammatthi. iti bālo vihaññati.,"A fool suffers hardship, [thinking], 'I have sons, I have wealth'; He even does not own himself, let alone sons, let alone wealth.",
69645,vihaññati 1,vihaññati,DHP62,,"puttā matthi dhanammatthi. iti bālo <b>vihaññati</b>. attā hi attano natthi, kuto puttā kuto dhanaṃ.","A fool suffers hardship, [thinking], 'I have sons, I have wealth'; He even does not own himself, let alone sons, let alone wealth.",
4708,anuparidhāvati,anuparidhāvanti,MN117,,"iti'ss'ime tayo dhammā sammādiṭṭhiṃ <b>anuparidhāvanti</b> anuparivattanti, seyyath'idaṃ, sammādiṭṭhi, sammāvāyāmo, sammāsati.","Thus, for him these three states circle around, rotate around right view; that is, right view, right effort, [and] right mindfulness.",
4727,anuparivattati 1,anuparivattanti,MN117,,"iti'ss'ime tayo dhammā sammādiṭṭhiṃ anuparidhāvanti <b>anuparivattanti</b>, seyyath'idaṃ, sammādiṭṭhi, sammāvāyāmo, sammāsati.","Thus, for him these three states circle around, rotate around right view; that is, right view, right effort, [and] right mindfulness.",
60837,sammāsati 1,sammāsati,MN117,,"iti'ss'ime tayo dhammā sammādiṭṭhiṃ anuparidhāvanti anuparivattanti, seyyath'idaṃ, sammādiṭṭhi, sammāvāyāmo, <b>sammāsati</b>.","Thus, for him these three states circle around, rotate around right view; that is, right view, right effort, [and] right mindfulness.",
60860,sammāvāyāma 1,sammāvāyāmo,MN117,,"iti'ss'ime tayo dhammā sammādiṭṭhiṃ anuparidhāvanti anuparivattanti, seyyath'idaṃ, sammādiṭṭhi, <b>sammāvāyāmo</b>, sammāsati.","Thus, for him these three states circle around, rotate around right view; that is, right view, right effort, [and] right mindfulness.",
66883,vāyāma,,MN117,,"iti'ss'ime tayo dhammā sammādiṭṭhiṃ anuparidhāvanti anuparivattanti, seyyath'idaṃ, sammādiṭṭhi, sammā<b>vāyāmo</b>, sammāsati.","Thus, for him these three states circle around, rotate around right view; that is, right view, right effort, [and] right mindfulness.",
26027,caturaṅga,,MN12,yes,"abhijānāmi kho pan'āhaṃ, sāriputta, <b>caturaṅga</b>samannāgataṃ brahmacariyaṃ caritā, tapassī su'daṃ homi paramatapassī","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
26028,caturaṅgasamannāgata,caturaṅgasamannāgataṃ,MN12,yes,"abhijānāmi kho pan'āhaṃ, sāriputta, <b>caturaṅgasamannāgataṃ</b> brahmacariyaṃ caritā, tapassī su'daṃ homi paramatapassī","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
7640,abhijānāti 4,abhijānāmi,MN12,yes,"<b>abhijānāmi</b> kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, tapassī su'daṃ homi paramatapassī","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
26306,caritar,,MN12,yes,"abhijānāmi kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ <b>caritā</b>, tapassī su'daṃ homi paramatapassī","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
63878,sudaṃ 2,,MN12,yes,"abhijānāmi kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, tapassī <b>su'daṃ</b> homi paramatapassī","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
42308,panāhaṃ,pan'āhaṃ,MN12,yes,"abhijānāmi kho <b>pan'āhaṃ</b>, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, tapassī su'daṃ homi paramatapassī","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
42972,paramatapassī,paramatapassī,MN12,yes,"abhijānāmi kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, tapassī su'daṃ homi <b>paramatapassī</b>","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
29931,tapassī 1,tapassī,MN12,yes,"abhijānāmi kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, <b>tapassī</b> su'daṃ homi paramatapassī","And certainly, Sāriputta, I recall [that] I [was] an ascetic, one who practiced the spiritual path endowed with four components. Truly, I was that, a supreme ascetic.",
21669,kiñcetaṃ,kiñ'c'etaṃ,MN139,,iti kho pan'etaṃ vuttaṃ. <b>kiñ'c'etaṃ</b> paṭicca vuttaṃ?,"Thus, indeed, it has been said. And depending on what has this been said?",
42335,panetaṃ,pan'etaṃ,MN139,,iti kho <b>pan'etaṃ</b> vuttaṃ. kiñ'c'etaṃ paṭicca vuttaṃ?,"Thus, indeed, it has been said. And depending on what has this been said?",
40368,paṭicca 1,paṭicca,MN139,,iti kho pan'etaṃ vuttaṃ. kiñ'c'etaṃ <b>paṭicca</b> vuttaṃ?,"Thus, indeed, it has been said. And depending on what has this been said?",
3734,anabhāva,,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato <b>anabhāvaṃ</b>kato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
3739,anabhāvaṃkata,anabhāvaṃkato,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato <b>anabhāvaṃkato</b> āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
4936,anuppāda,,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ <b>anuppāda</b>dhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
4937,anuppādadhamma,anuppādadhammo,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ <b>anuppādadhammo</b>.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
73785,avatthukata,,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'<b>āvatthukato</b> anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
10594,aviddasu 1,aviddasuno,MN140,,tass'eva kho pana pubbe <b>aviddasuno</b> abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
10273,avatthu,,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'<b>āvatthu</b>kato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
30195,tasseva 1,tass'eva,MN140,,<b>tass'eva</b> kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
62508,sārāga,sārāgo,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando <b>sārāgo</b>. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
65494,svāssa 1,sv'āssa,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. <b>sv'āssa</b> pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
30323,tāla 1.1,,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo <b>tāl</b> 'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
30349,tālāvatthukata,tāl'āvatthukato,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo <b>tāl'āvatthukato</b> anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
14367,ucchinna,,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti <b>ucchinna</b>mūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
14370,ucchinnamūla,ucchinnamūlo,MN140,,tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti <b>ucchinnamūlo</b> tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.,"Formerly, indeed, for that ignorant one, there was covetousness, desire and passion. [But now] for him that has been abandoned, it has been uprooted like a palm tree, totally annihilated, never arising again in the future.",
32476,diṭṭhānusaya,diṭṭhānusayānaṃ,MN18,yes,"esevanto rāgānusayānaṃ, esevanto paṭighānusayānaṃ, esevanto <b>diṭṭhānusayānaṃ</b>.","Just this is the end of the latent tendencies to passion, just this is the end of the latent tendencies to aversion, just this is the end of the latent tendencies to view.",
40356,paṭighānusaya 1,paṭighānusayānaṃ,MN18,yes,"esevanto rāgānusayānaṃ, esevanto <b>paṭighānusayānaṃ</b>, esevanto diṭṭhānusayānaṃ.","Just this is the end of the latent tendencies to passion, just this is the end of the latent tendencies to aversion, just this is the end of the latent tendencies to view.",
54844,rāgānusaya 1,rāgānusayānaṃ,MN18,yes,"esevanto <b>rāgānusayānaṃ</b>, esevanto paṭighānusayānaṃ, esevanto diṭṭhānusayānaṃ.","Just this is the end of the latent tendencies to passion, just this is the end of the latent tendencies to aversion, just this is the end of the latent tendencies to view.",
759,aṅga 1,,MN21,,"ubhatodaṇḍakena ce'pi kakacena corā ocarakā <b>aṅgam</b>'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.","Even if mean thieves should cut off [your] [limbs] limb by limb with a double-handled saw, even in that case, whoever would cause the mind to be corrupt because of that, he is not the one practising my teaching.",
781,aṅgamaṅgāni,aṅgam'aṅgāni,MN21,,"ubhatodaṇḍakena ce'pi kakacena corā ocarakā <b>aṅgam'aṅgāni</b> okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.","Even if mean thieves should cut off [your] [limbs] limb by limb with a double-handled saw, even in that case, whoever would cause the mind to be corrupt because of that, he is not the one practising my teaching.",
27164,cepi,ce'pi,MN21,,"ubhatodaṇḍakena <b>ce'pi</b> kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.","Even if mean thieves should cut off [your] [limbs] limb by limb with a double-handled saw, even in that case, whoever would cause the mind to be corrupt because of that, he is not the one practising my teaching.",
31768,daṇḍaka 1,daṇḍakena,MN21,,"ubhato<b>daṇḍakena</b> ce'pi kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.","Even if mean thieves should cut off [your] [limbs] limb by limb with a double-handled saw, even in that case, whoever would cause the mind to be corrupt because of that, he is not the one practising my teaching.",
19163,kakaca,kakacena,MN21,,"ubhatodaṇḍakena ce'pi <b>kakacena</b> corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.","Even if mean thieves should cut off [your] [limbs] limb by limb with a double-handled saw, even in that case, whoever would cause the mind to be corrupt because of that, he is not the one practising my teaching.",
20423,kara 1,,MN21,,"ubhatodaṇḍakena ce'pi kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsana<b>karo</b>.","Even if mean thieves should cut off [your] [limbs] limb by limb with a double-handled saw, even in that case, whoever would cause the mind to be corrupt because of that, he is not the one practising my teaching.",
73107,mano 2,mano,MN21,,"ubhatodaṇḍakena ce'pi kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo <b>mano</b> padūseyya, na me so tena sāsanakaro.","Even if mean thieves should cut off [your] [limbs] limb by limb with a double-handled saw, even in that case, whoever would cause the mind to be corrupt because of that, he is not the one practising my teaching.",
