id,pali,selected_pali_word,sutta_number,sutta_name,class_example
29125,ṭhitiyā,ṭhitiyā,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa <b>ṭhitiyā</b> yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
29561,tato 3,,,,
30164,tassa 2,,,,
30212,taṃ kiṃ maññasi,taṃ kiṃ maññasi,mn107,gaṇakamoggallānasuttaṃ,"taṃ kiṃ maññasi, brāhmaṇa, kusalo tvaṃ rājagahagāmissa maggassā'ti?"
31138,te 2.3,,,,
31216,tena 1,,,,
31218,tena 3,tena,mn107,gaṇakamoggallānasuttaṃ,"atha kho gaṇakamoggallāno brāhmaṇo yena bhagavā <b>tena</b> upasaṅkami, upasaṅkamitvā bhagavatā saddhiṃ sammodi."
31287,telapajjota,telapajjota,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā <b>telapajjotaṃ</b> dhāreyya, cakkhumanto rūpāni dakkhantī'ti,"
31315,tesaṃ 1,,,,
31316,tesaṃ 2,,,,
32162,dava 1.1,,,,
32428,diṭṭha 1.1,,,,
33690,dubbalī,dubbalī,mn107,gaṇakamoggallānasuttaṃ,"so ime pañca nīvaraṇe pahāya cetaso upakkilese paññāya <b>dubbalī</b>karaṇe, vivicc'eva kāmehi vivicca akusalehi dhammehi,"
34631,dhamma 1.06,,,,
35126,dhāreti 1,dhāreyya,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ <b>dhāreyya</b>, cakkhumanto rūpāni dakkhantī'ti,"
35128,dhāreti 3,,,,
35885,nava 1.1,nava,mn107,gaṇakamoggallānasuttaṃ,"ekaṃ ekakaṃ, dve dukā, tīṇi tikā, cattāri catukkā, pañca pañcakā, cha chakkā, satta sattakā, aṭṭha aṭṭhakā, <b>nava</b> navakā, dasa dasakā'ti,"
36019,naṃ,naṃ,mn107,gaṇakamoggallānasuttaṃ,yathā te khameyya tathā <b>naṃ</b> byākareyyāsi.
36427,nāma 2,,,,
37294,nidhānavant,,,,
38193,nisinna 1,nisīdi,mn107,gaṇakamoggallānasuttaṃ,sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekam'antaṃ <b>nisīdi</b>.
38615,nīvaraṇa 1,nīvaraṇe,mn107,gaṇakamoggallānasuttaṃ,"so ime pañca <b>nīvaraṇe</b> pahāya cetaso upakkilese paññāya dubbalīkaraṇe, vivicc'eva kāmehi vivicca akusalehi dhammehi,"
39376,paccaya 2,,,,
39739,pajjota 1,,,,
40383,paṭicchanna 2,,,,
41089,paṭihaṅkhāma,paṭihaṅkhāmi,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ <b>paṭihaṅkhāmi</b>, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
43071,paraṃ,,,,
43257,parikkhīṇabhavasaṃyojana,parikkhīṇabhavasaṃyojanā,mn107,gaṇakamoggallānasuttaṃ,"ye pana te bhikkhū arahanto khīṇ'āsavā vusitavanto katakaraṇīyā ohitabhārā anuppattasadatthā <b>parikkhīṇabhavasaṃyojanā</b> samma'd'aññā vimuttā tesaṃ ime dhammā diṭṭhadhammasukhavihārāya c'eva saṃvattanti, satisampajaññāya cā'ti."
43719,parippharati,parippharati,mn107,gaṇakamoggallānasuttaṃ,"so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti paripūreti <b>parippharati</b>, n'āssa kiñci sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti."
43897,parimukhaṃ 1,parimukhaṃ,mn107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ piṇḍapātapaṭikkanto nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, <b>parimukhaṃ</b> satiṃ upaṭṭhapetvā."
43936,pariyantavant,,,,
