id,pali,selected_pali_word,sutta_number,sutta_name,class_example
12243,āyasmā,āyasmā,sn22.71,rādhasuttaṃ,"atha kho <b>āyasmā</b> rādho yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ etadavoca, kathaṃ nu kho, bhante, jānato, kathaṃ passato imasmiñ'ca saviññāṇake kāye bahiddhā ca sabbanimittesu ahaṅ'kāra-mamaṅ'kāra-mān'ānusayā na hontī'ti?"
12279,āyu 1,,,,
12746,āsaṅga,,,,
13539,itthatta 1,itthattāyā,sn22.12,aniccasuttaṃ,"khīṇā jāti, vusitaṃ brahmacariyaṃ, kataṃ karaṇīyaṃ, n'āparaṃ <b>itthattāyā</b>'ti pajānātī'ti"
13646,iddhi 1,,,,
14533,uṭṭhāya,uṭṭhāy',sn22.63,upādiyamānasuttaṃ,atha kho so bhikkhu bhagavato bhāsitaṃ abhinanditvā anumoditvā uṭṭhāy'āsanā bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā pakkāmi.
16618,uppala 1,uppalaṃ,sn22.94,pupphasuttaṃ,"seyyathā'pi, bhikkhave, <b>uppalaṃ</b> vā padumaṃ vā puṇḍarīkaṃ vā udake jātaṃ udake saṃvaḍḍhaṃ udakā accuggamma ṭhāti anupalittaṃ udakena, evam'eva kho, bhikkhave, tathāgato loke jāto loke saṃvaḍḍho lokaṃ abhibhuyya viharati anupalitto lokenā'ti."
17378,eka 3,,,,
17894,etassa 2,,,,
18077,evamassa 1,,,,
19371,kaṭṭha 1.1,,,,
20450,karaṇa 1,karaṇīyaṃ,sn22.12,aniccasuttaṃ,"khīṇā jāti, vusitaṃ brahmacariyaṃ, kataṃ <b>karaṇīyaṃ</b>, n'āparaṃ itthattāyā'ti pajānātī'ti"
20521,karīsa 1,,,,
21658,kiñci 2,kiñ'ca,sn22.33,natumhākaṃsuttaṃ,"kiñ'ca, bhikkhave, na tumhākaṃ? rūpaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha."
24914,gimhā,gimhānaṃ,sn22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, <b>gimhānaṃ</b> pacchime māse ṭhite majjh'anhike kāle marīcikā phandati."
25745,cakkhumant 1,,,,
25848,catasso,,,,
25849,catu,,,,
26128,cattāro,cattāro,sn22.82,puṇṇamasuttaṃ,"cattāro kho, bhikkhu, mahābhūtā hetu, cattāro mahābhūtā paccayo rūpakkhandhassa paññāpanāya."
26262,caraṇa 1.1,,,,
26759,cira,,,,
26788,cirassa,nacirass'eva,sn22.63,upādiyamānasuttaṃ,"atha kho so bhikkhu eko vūpakaṭṭho appamatto ātāpī pahit'atto viharanto <b>nacirass'eva</b>, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ, brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharati."
26791,cirasseva,,,,
27021,ce 1,,,,
28178,jāta 1,jāti,sn22.59,anattalakkhaṇasuttaṃ,"khīṇā <b>jāti</b>, vusitaṃ brahmacariyaṃ, kataṃ karaṇīyaṃ, n'āparaṃ itthattāyā'ti pajānātī'ti."
28313,jānāti 1,pajānātī,sn22.59,anattalakkhaṇasuttaṃ,"khīṇā jāti, vusitaṃ brahmacariyaṃ, kataṃ karaṇīyaṃ, n'āparaṃ itthattāyā'ti <b>pajānātī</b>'ti."
29087,ṭhita 1,,,,
30024,tamahaṃ,,,,
31220,tenañjaliṃ,añjaliṃ,sn22.82,puṇṇamasuttaṃ,"atha kho aññataro bhikkhu uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'<b>añjaliṃ</b> paṇāmetvā bhagavantaṃ etadavoca,"
31244,tepi,,,,
31974,damma 1.1,,,,
32108,dassana 3,,,,
32201,daḷha 1,daḷhehi,sn22.78,sīhasuttaṃ,"ye'pi te, bhikkhave, rañño nāgā gāmanigamarājadhānīsu, <b>daḷhehi</b> varattehi baddhā, te'pi tāni bandhanāni sañchinditvā sampadāletvā bhītā muttakarīsaṃ cajamānā, yena vā tena vā palāyanti."
32650,disā 1,,,,
35086,dhānī,,,,
35460,nacirasseva,nacirass'eva,sn22.63,upādiyamānasuttaṃ,"atha kho so bhikkhu eko vūpakaṭṭho appamatto ātāpī pahit'atto viharanto <b>nacirass'eva</b>, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ, brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharati."
35765,nabhas,,,,
36029,nāga 3,,,,
36370,nāpara 1,n'āparaṃ,sn22.59,anattalakkhaṇasuttaṃ,"khīṇā jāti, vusitaṃ brahmacariyaṃ, kataṃ karaṇīyaṃ, <b>n'āparaṃ</b> itthattāyā'ti pajānātī'ti."
39375,paccaya 1,paccayo,sn22.18,sahetu-aniccasuttaṃ,"yo'pi hetu, yo'pi <b>paccayo</b> rūpassa uppādāya, so'pi anicco."
39984,paññapeti 1,,,,
40131,pañha 2,,,,
41538,paṇāmetvā 2,,,,
41608,paṇḍita 2,paṇḍitānaṃ,sn22.94,pupphasuttaṃ,"yaṃ, bhikkhave, n'atthisammataṃ loke <b>paṇḍitānaṃ</b>, aham'pi taṃ n'atthī'ti vadāmi."
41988,patha 1,,,,
42180,paduma 1,,,,
42303,panāyasmā,,,,
42364,pannarasa 2,,,,
42469,pabbajati,,,,
44460,palāyati,,,,
44738,passati 1,passaṃ,sn22.12,aniccasuttaṃ,"evaṃ <b>passaṃ</b>, bhikkhave, sutavā ariyasāvako rūpasmim'pi nibbindati, vedanāya'pi nibbindati, saññāya'pi nibbindati, saṅkhāresu'pi nibbindati, viññāṇasmim'pi nibbindati."
44968,pavisati,,,,
46585,puṇḍarīka 1,puṇḍarīkaṃ,sn22.94,pupphasuttaṃ,"seyyathā'pi, bhikkhave, uppalaṃ vā padumaṃ vā <b>puṇḍarīkaṃ</b> vā udake jātaṃ udake saṃvaḍḍhaṃ udakā accuggamma ṭhāti anupalittaṃ udakena, evam'eva kho, bhikkhave, tathāgato loke jāto loke saṃvaḍḍho lokaṃ abhibhuyya viharati anupalitto lokenā'ti."
46592,puṇṇa 2,,,,
46609,puṇṇamā,puṇṇamāya,sn22.82,puṇṇamasuttaṃ,tena kho pana samayena bhagavā tadah'uposathe pannarase <b>puṇṇamāya</b> rattiyā bhikkhusaṅghaparivuto ajjhokāse nisinno hoti.
47057,purisadammasārathi,purisadammasārathi,sn22.78,sīhasuttaṃ,"evam'eva kho, bhikkhave, yadā tathāgato loke uppajjati arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro <b>purisadammasārathi</b> satthā devamanussānaṃ buddho bhagavā."
48661,bodhi 1,bodhisattass'eva,sn22.26,assādasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa <b>bodhisattass'eva</b> sato etadahosi, ko nu kho rūpassa assādo, ko ādīnavo, kiṃ nissaraṇaṃ?"
48684,bodhisatta 1,bodhisattass'eva,sn22.26,assādasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa <b>bodhisattass'eva</b> sato etadahosi, ko nu kho rūpassa assādo, ko ādīnavo, kiṃ nissaraṇaṃ?"
49409,bhabba 1,bhabbo,sn22.24,abhijānasuttaṃ,"rūpañ'ca kho, bhikkhave, abhijānaṃ parijānaṃ virājayaṃ pajahaṃ <b>bhabbo</b> dukkhakkhayāya,"
49433,bhaya 2,,,,
49753,bhāsati 1.1,,,,
50038,bhīta 1,,,,
50717,majjha 1,,,,
51576,mahatā 1,,,,
52054,mahiddhika,mah'iddhiko,sn22.78,sīhasuttaṃ,"evaṃ mah'iddhiko kho, bhikkhave, sīho migarājā tiracchānagatānaṃ pāṇānaṃ, evaṃ mahesakkho, evaṃ mah'ānubhāvo."
52256,māna 1.1,mān'ānusayā,sn22.71,rādhasuttaṃ,"evaṃ kho, rādha, jānato evaṃ passato imasmiñ'ca saviññāṇake kāye bahiddhā ca sabbanimittesu ahaṅ'kāra-mamaṅ'kāra-<b>mān'ānusayā</b> na hontī'ti"
52305,mānānusaya,mān'ānusayā,sn22.71,rādhasuttaṃ,"evaṃ kho, rādha, jānato evaṃ passato imasmiñ'ca saviññāṇake kāye bahiddhā ca sabbanimittesu ahaṅ'kāra-mamaṅ'kāra-<b>mān'ānusayā</b> na hontī'ti"
52918,mutta 1.1,mutto,sn22.63,upādiyamānasuttaṃ,"upādiyamāno kho, bhikkhu, baddho mārassa, anupādiyamāno <b>mutto</b> pāpimato'ti."
53097,mūlaka 1,,,,
53819,yasas,,,,
54947,rājā,rājā,sn22.78,sīhasuttaṃ,"sīho, bhikkhave, miga<b>rājā</b> sāy'anhasamayaṃ āsayā nikkhamati, āsayā nikkhamitvā vijambhati, vijambhitvā samantā catuddisā anuviloketi, samantā catuddisā anuviloketvā tikkhattuṃ sīhanādaṃ nadati, tikkhattuṃ sīhanādaṃ naditvā gocarāya pakkamati."
56030,lokavidū,lokavidū,sn22.58,sammāsambuddhasuttaṃ,"tathāgato, bhikkhave, arahaṃ sammāsambuddho rūpassa nibbidā virāgā nirodhā anupādā vimutto sammāsambuddho'ti vuccati. bhikkhupi, bhikkhave, paññāvimutto rūpassa nibbidā virāgā nirodhā anupādā vimutto paññāvimuttoti vuccati. tathāgato, bhikkhave, arahaṃ sammāsambuddho viññāṇassa nibbidā virāgā nirodhā anupādā vimutto sammāsambuddho'ti vuccati. bhikkhupi, bhikkhave, paññāvimutto viññāṇassa nibbidā virāgā nirodhā anupādā vimutto paññāvimuttoti vuccati. tatra kho, bhikkhave, ko viseso, ko adhippayāso, adhippāyaso, kiṃ nānākaraṇaṃ, tathāgatassa arahato sammāsambuddhassa paññāvimuttena bhikkhunā'ti? bhagavaṃmūlakā no, bhante, dhammā bhagavaṃnettikā bhagavaṃpaṭisaraṇā. sādhu vata, bhante, bhagavantaññeva paṭibhātu etassa bhāsitassa attho. bhagavato sutvā bhikkhū dhāressantī'ti. tena hi, bhikkhave, suṇātha, sādhukaṃ manasi karotha, bhāsissāmī'ti. evaṃ, bhante'ti kho te bhikkhū bhagavato paccassosuṃ. bhagavā etadavoca: tathāgato, bhikkhave, arahaṃ sammāsambuddho anuppannassa maggassa uppādetā, asañjātassa maggassa sañjanetā, anakkhātassa maggassa akkhātā maggaññū, <b>magga</b>vidū, maggakovido, magg'ānugā ca, bhikkhave, eta'r'ahi sāvakā viharanti pacchāsamannāgatā. ayaṃ kho, bhikkhave, viseso, ayaṃ adhippayāso, idaṃ nānākaraṇaṃ tathāgatassa arahato sammāsambuddhassa paññāvimuttena bhikkhunā'ti."
56431,sakkāya,,,,
57179,sacchikatvā,sacchikatvā,sn22.63,upādiyamānasuttaṃ,"atha kho so bhikkhu eko vūpakaṭṭho appamatto ātāpī pahit'atto viharanto nacirass'eva, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ, brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā <b>sacchikatvā</b> upasampajja viharati."
57894,satthā,,,,
58152,santa 1.1,,,,
59691,samāna 2.1,,,,
60737,sammadeva 2,,,,
61279,sassata,sassataṃ,sn22.94,pupphasuttaṃ,"rūpaṃ, bhikkhave, niccaṃ dhuvaṃ <b>sassataṃ</b> avipariṇāmadhammaṃ n'atthisammataṃ loke paṇḍitānaṃ, aham'pi taṃ n'atthī'ti vadāmi."
61582,saṃkhittena,saṃkhittena,sn22.63,upādiyamānasuttaṃ,"sādhu me, bhante, bhagavā <b>saṃkhittena</b> dhammaṃ desetu yam'ahaṃ bhagavato dhammaṃ sutvā eko vūpakaṭṭho appamatto ātāpī pahit'atto vihareyyan'ti."
62221,sādhu 2,sādhu,sn22.63,upādiyamānasuttaṃ,"sādhu sādhu, bhikkhu! sādhu kho tvaṃ, bhikkhu, mayā saṃkhittena bhāsitassa vitthārena atthaṃ ājānāsi."
62223,sādhu 4,,,,
62402,sāyanha,sāy'anhasamayaṃ,sn22.78,sīhasuttaṃ,"sīho, bhikkhave, migarājā <b>sāy'anhasamayaṃ</b> āsayā nikkhamati, āsayā nikkhamitvā vijambhati, vijambhitvā samantā catuddisā anuviloketi, samantā catuddisā anuviloketvā tikkhattuṃ sīhanādaṃ nadati, tikkhattuṃ sīhanādaṃ naditvā gocarāya pakkamati."
62471,sārathi 3,,,,
62984,siyā 1,siyaṃ,sn22.82,puṇṇamasuttaṃ,"siyā pana, bhante, pañc'upādānakkhandhesu chandarāgavemattatā'ti? <b>siyaṃ</b>, bhikkhū'ti bhagavā avoca, idha, bhikkhu, ekaccassa evaṃ hoti, evaṃrūpo siyaṃ anāgatam'addhānaṃ, evaṃvedano siyaṃ anāgatam'addhānaṃ, evaṃsañño siyaṃ anāgatam'addhānaṃ, evaṃsaṅkhāro siyaṃ anāgatam'addhānaṃ, evaṃviññāṇo siyaṃ anāgatam'addhānan'ti."
63609,sugata 2,,,,
65967,vata 1.2,,,,
67624,vijjā 1,,,,
67628,vijjācaraṇa,vijjācaraṇasampanno,sn22.78,sīhasuttaṃ,"evam'eva kho, bhikkhave, yadā tathāgato loke uppajjati arahaṃ sammāsambuddho <b>vijjācaraṇasampanno</b> sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā."
67631,vijjācaraṇasampanna,vijjācaraṇasampanno,sn22.78,sīhasuttaṃ,"evam'eva kho, bhikkhave, yadā tathāgato loke uppajjati arahaṃ sammāsambuddho <b>vijjācaraṇasampanno</b> sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā."
67947,vitthārena 1,vitthārena,sn22.63,upādiyamānasuttaṃ,"yathā kathaṃ pana tvaṃ, bhikkhu, mayā saṃkhittena bhāsitassa <b>vitthārena</b> atthaṃ ājānāsī'ti?"
67984,vidū 2,maggavidū,sn22.58,sammāsambuddhasuttaṃ,"tathāgato, bhikkhave, arahaṃ sammāsambuddho anuppannassa maggassa uppādetā, asañjātassa maggassa sañjanetā, anakkhātassa maggassa akkhātā maggaññū, <b>maggavidū</b>, maggakovido, magg'ānugā ca, bhikkhave, eta'r'ahi sāvakā viharanti pacchāsamannāgatā."
