id,pali,selected_pali_word,sutta_number,sutta_name,class_example
52586,micchācārī,kāmesumicchācārī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī … <b>kāmesumicchācārī</b> … musāvādī … surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
52747,mīyati,mīyati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca <b>mīyati</b> ca cavati ca upapajjati ca."
53061,musāvādī,musāvādī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, <b>musāvādī</b> … musāvādapaccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, musāvādā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
53287,meraya,,,,
54308,yoni 3,,,,
54723,rasasampanna,,,,
56789,saṅkhāranirodhagāmī,saṅkhāranirodhagāminiṃ,sn12.65,nagarasuttaṃ,"tam'anugacchiṃ, tam'anugacchanto jātiṃ abbhaññāsiṃ … saṅkhāre abbhaññāsiṃ, saṅkhārasamudayaṃ abbhaññāsiṃ, saṅkhāranirodhaṃ abbhaññāsiṃ, <b>saṅkhāranirodhagāminiṃ</b> paṭipadaṃ abbhaññāsiṃ."
56791,saṅkhārapaccayā,saṅkhārapaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"avijjāpaccayā, bhikkhave, saṅkhārā, <b>saṅkhārapaccayā</b> viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
57297,sañcetanā,manosañcetanā,sn12.12,moḷiyaphaggunasuttaṃ,"kabaḷīkāro āhāro, oḷāriko vā sukhumo vā, phasso dutiyo, <b>manosañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ."
57673,sato,sato,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva <b>sato</b> etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca."
58980,sabbaso 1,sabbaso,sn12.51,parivīmaṃsanasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu <b>sabbaso</b> sammā dukkhakkhayāya paṭipanno jarāmaraṇanirodhāya."
58996,sabbavedayita,sabbavedayitāni,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva <b>sabbavedayitāni</b> anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
59672,samādhisaṃvattanika,samādhisaṃvattanikehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi akammāsehi bhujissehi viññuppasatthehi aparāmaṭṭhehi <b>samādhisaṃvattanikehi</b>.
60611,sambodhiparāyana,sambodhiparāyano,sn12.41,pañcaverabhayasuttaṃ,"khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato <b>sambodhiparāyano</b>'ti."
61424,sahasā,,,,
62384,sāmīcippaṭipanna,sāmīcippaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"suppaṭipanno bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, <b>sāmīcippaṭipanno</b> bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
62546,sāruppa,sāruppagāminī,sn12.51,parivīmaṃsanasuttaṃ,"so saṅkhāre ca pajānāti, saṅkhārasamudayañ'ca pajānāti, saṅkhāranirodhañ'ca pajānāti, yā ca saṅkhāranirodha<b>sāruppagāminī</b> paṭipadā tañ'ca pajānāti, tathā paṭipanno ca hoti anudhammacārī, ayaṃ vuccati, bhikkhave, bhikkhu sabbaso sammā dukkhakkhayāya paṭipanno saṅkhāranirodhāya."
63093,sīta 2,,,,
63119,sītībhavati,sītībhavissanti,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni <b>sītībhavissanti</b>, sarīrāni avasissantīti pajānāti."
63559,sukhāya,,,,
64140,suppaṭipanna,,,,
64349,surā,surā,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, <b>surā</b>merayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
64373,surāmerayamajjapamādaṭṭhāna,surāmerayamajjapamādaṭṭhāna,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, surāmerayamajjapamādaṭṭhāyī <b>surāmerayamajjapamādaṭṭhāna</b>paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
65101,sokaparidevadukkhadomanassupāyāsā,soka-parideva-dukkha-domanass'upāyāsā,sn12.1,paṭiccasamuppādasuttaṃ,jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti.
65894,vaṇṇa 1.01,,,,
65937,vaṇṇasampanna,vaṇṇasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso <b>vaṇṇasampanno</b> gandhasampanno rasasampanno."
66757,vātātapa,vāt'ātape,sn12.55,mahārukkhasuttaṃ,"masiṃ karitvā mahāvāte vā ophuṇeyya nadiyā vā sīghasotāya pavāheyya. evañ'hi so, bhikkhave, mahārukkho ucchinnamūlo assa tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo. evam'eva kho, bhikkhave, upādāniyesu dhammesu ādīnav'ānupassino viharato taṇhā nirujjhati. taṇhānirodhā upādānanirodho, upādānanirodhā bhavanirodho … evam'etassa kevalassa dukkhakkhandhassa nirodho hotī'ti."
67655,vijjuppāda,,,,
67727,viññāṇapaccayā,viññāṇapaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"avijjāpaccayā, bhikkhave, saṅkhārā, saṅkhārapaccayā viññāṇaṃ, <b>viññāṇapaccayā</b> nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
67799,viññuppasattha,viññuppasatthehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi akammāsehi bhujissehi <b>viññuppasatthehi</b> aparāmaṭṭhehi samādhisaṃvattanikehi.
68017,vidha 1.1,,,,
69375,visoseti,visoseyya,sn12.55,mahārukkhasuttaṃ,"masiṃ karitvā mahāvāte vā ophuṇeyya nadiyā vā sīghasotāya pavāheyya, vātātape <b>visoseyya</b>, agginā ḍaheyya, agginā ḍahetvā masiṃ kareyya."
70305,vedayamāna,vedayamāno,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ <b>vedayamāno</b> kāyapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti, jīvitapariyantikaṃ vedanaṃ vedayamāno jīvitapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
70422,vera,,,,
70562,vo 1.4,vo,sn12.1,paṭiccasamuppādasuttaṃ,"paṭiccasamuppādaṃ <b>vo</b>, bhikkhave, desessāmi, taṃ suṇātha, sādhukaṃ manasi karotha, bhāsissāmī'ti."
